corpus	type token ratio	words	unique words	sentences	paragraphs	av word len	av non func word len	av words per sent	av words per para	the	be	to	of	and	a	in	that	have	I	it	for	not	on	with	he	as	you	do	at	this	but	his	by	from	they	we	say	her	she	or	an	will	my	one	all	would	there	their	what	so	up	out	if	about	who	get	which	go	me	when	make	can	like	time	no	just	him	know	take	people	into	year	your	good	some	could	them	see	other	than	then	now	look	only	come	its	over	think	also	back	after	use	two	how	our	work	first	well	way	even	new	want	because	any	these	give	day	most	us	.	?	!	,	;	:	-	--	“	”	’	'	''	non func words	tags	bigram	trigram
charles_dickens.oliver_twist.0010	0.280425	6023.000000	1689.000000	272.000000	142.000000	4.291715	5.136559	27.856618	53.542254	64.58575460733853	2.158392827494604	19.093475012452267	24.406441972438984	36.19458741490951	31.545741324921135	12.78432674746804	8.301510874979247	2.490453262493774	5.146936742487133	10.459903702473849	6.143118047484642	3.320604349991698	8.965631744977587	12.286236094969285	13.448447617466378	9.961813049975095	7.471359787481322	1.660302174995849	6.641208699983396	3.320604349991698	2.8225136974929437	13.116387182467209	4.6488460899883775	3.1545741324921135	8.633571309978416	0.8301510874979245	0.4980906524987548	2.158392827494604	0.8301510874979245	4.6488460899883775	1.9923626099950191	0.3320604349991698	1.660302174995849	1.660302174995849	3.320604349991698	0.9961813049975096	2.9885439149925284	2.3244230449941887	1.8263323924954342	2.6564834799933585	4.814876307487963	2.3244230449941887	2.9885439149925284	1.8263323924954342	2.6564834799933585	1.4942719574962642	5.146936742487133	1.1622115224970944	2.8225136974929437	2.158392827494604	1.1622115224970944	0.4980906524987548	0.6641208699983396	1.3282417399966793	2.490453262493774	0.4980906524987548	6.143118047484642	0.6641208699983396	1.4942719574962642	0.4980906524987548	5.312966959986717	0.0	1.660302174995849	1.1622115224970944	2.6564834799933585	0.9961813049975096	1.9923626099950191	0.8301510874979245	1.660302174995849	0.9961813049975096	2.6564834799933585	1.9923626099950191	1.1622115224970944	0.9961813049975096	0.9961813049975096	0.4980906524987548	1.4942719574962642	0.3320604349991698	0.3320604349991698	1.8263323924954342	1.9923626099950191	0.4980906524987548	1.660302174995849	0.3320604349991698	1.1622115224970944	0.4980906524987548	1.4942719574962642	1.1622115224970944	2.158392827494604	0.3320604349991698	0.1660302174995849	0.3320604349991698	0.0	0.9961813049975096	0.6641208699983396	1.3282417399966793	0.6641208699983396	0.1660302174995849	0.9961813049975096	31.674805331925565	3.8273723109410054	9.37046324402798	84.4661475518015	16.893229510360303	3.9593506664906957	0.0	0.0	18.74092648805596	18.74092648805596	17.42114293255906	0.0	0.0	to was sikes s had oliver said which i mr. t toby were very not	NN IN DT JJ VBD RB PRP NNS CC VB VBG PRP$ VBN TO VBP	of-the to-the and-the in-the ma-am on-the mr.-bumble mrs.-corney by-the in-a of-a with-a at-the for-the and-a	that-s-the out-of-the said-the-matron three-or-four as-far-as said-the-man by-the-hand by-the-fire in-a-corner there-was-a on-the-ground a-pair-of die-in-the you-won-t said-mrs.-corney
charles_dickens.oliver_twist.0011	0.278999	5957.000000	1662.000000	244.000000	149.000000	4.293940	5.101461	30.852459	50.718121	68.1551116333725	3.6931341279167365	21.655195568239048	22.494544233674667	31.72737955346651	21.990935034413294	14.10105757931845	11.750881316098708	3.5252643948296125	10.74366291757596	12.086620782272956	6.3790498573107275	3.3573946617424877	5.036091992613732	7.722007722007723	9.904314252140338	9.064965586704718	7.050528789659225	1.5108275977841195	5.37183145878798	3.8610038610038613	3.6931341279167365	14.604666778579823	4.196743327178109	5.539701191875104	4.700352526439483	0.8393486654356219	1.1750881316098707	11.247272116837333	11.41514184992446	2.0144367970454926	1.0072183985227463	0.8393486654356219	2.68591572939399	1.5108275977841195	4.028873594090985	2.518045996306866	2.0144367970454926	2.3501762632197414	3.021655195568239	4.532482793352359	2.68591572939399	2.0144367970454926	3.5252643948296125	1.6786973308712438	3.021655195568239	0.8393486654356219	4.028873594090985	0.8393486654356219	3.021655195568239	4.532482793352359	1.1750881316098707	1.1750881316098707	0.5036091992613732	3.021655195568239	4.364613060265235	0.33573946617424877	3.021655195568239	2.0144367970454926	0.6714789323484975	0.16786973308712438	3.1895249286553637	0.33573946617424877	1.0072183985227463	1.0072183985227463	2.0144367970454926	0.8393486654356219	2.518045996306866	1.1750881316098707	1.6786973308712438	1.1750881316098707	1.1750881316098707	0.6714789323484975	0.5036091992613732	0.8393486654356219	1.1750881316098707	1.6786973308712438	2.0144367970454926	0.33573946617424877	0.33573946617424877	1.6786973308712438	0.5036091992613732	0.5036091992613732	1.5108275977841195	1.342957864696995	0.33573946617424877	0.16786973308712438	1.6786973308712438	1.0072183985227463	0.8393486654356219	0.8393486654356219	0.0	0.5036091992613732	0.0	0.8393486654356219	1.6786973308712438	0.16786973308712438	0.5036091992613732	0.5036091992613732	0.8393486654356219	26.56748140276302	6.50903294367694	9.962805526036131	86.74282678002125	15.40913921360255	2.789585547290117	0.0	0.0	22.316684378320936	22.183846971307123	16.206163655685444	0.0	0.0	to was i s mr. said had bumble t matron when old replied jew which	NN IN DT JJ VBD PRP RB CC VB NNS PRP$ VBG TO VBN VBP	mr.-bumble of-the the-matron the-jew to-the said-the replied-the in-the from-the mr.-chitling the-fire by-the mrs.-corney as-she the-dodger	replied-the-jew the-fire-and said-mr.-bumble my-dear-replied dear-replied-the mr.-bumble-s said-the-woman that-he-was fixed-his-eyes ma-am-said am-said-mr. i-mean-to mean-to-say said-the-matron she-would-have
charles_dickens.oliver_twist.0012	0.274601	5823.000000	1599.000000	249.000000	154.000000	4.320282	5.225553	29.714859	48.220779	67.14751846127426	3.6063884595569293	21.638330757341574	28.164176541301735	30.224969946762837	24.557788081744807	14.597286622016142	10.819165378670787	4.808517946075906	10.647432594882362	15.627683324746695	7.041044135325434	4.980250729864331	3.9498540271337794	9.445303108363387	15.45595054095827	10.303967027305513	7.899708054267559	2.404258973037953	4.465052378499055	5.151983513652756	3.434655675768504	16.829812811265672	4.63678516228748	4.121586810922206	3.434655675768504	2.404258973037953	2.060793405461103	4.29331959471063	3.262922891980079	3.7781212433453546	1.717327837884252	1.5455950540958268	3.434655675768504	2.575991756826378	3.262922891980079	1.8890606216726773	2.404258973037953	2.060793405461103	3.7781212433453546	2.9194573244032287	2.404258973037953	2.575991756826378	4.980250729864331	1.3738622703074017	1.0303967027305514	0.34346556757685043	5.838914648806457	0.34346556757685043	3.262922891980079	3.0911901081916535	0.6869311351537009	2.404258973037953	0.34346556757685043	2.7477245406148034	4.980250729864331	0.17173278378842521	8.243173621844411	0.6869311351537009	0.5151983513652757	0.17173278378842521	2.2325261892495276	0.0	1.2021294865189764	1.2021294865189764	2.060793405461103	1.717327837884252	1.8890606216726773	0.6869311351537009	1.5455950540958268	1.0303967027305514	1.0303967027305514	2.575991756826378	0.858663918942126	1.3738622703074017	0.5151983513652757	1.0303967027305514	1.5455950540958268	1.3738622703074017	0.0	1.3738622703074017	1.8890606216726773	0.17173278378842521	1.3738622703074017	0.0	0.34346556757685043	0.0	1.3738622703074017	0.858663918942126	1.717327837884252	0.17173278378842521	0.0	0.5151983513652757	0.17173278378842521	1.5455950540958268	1.2021294865189764	0.17173278378842521	0.0	0.5151983513652757	0.5151983513652757	30.274361400189214	6.622516556291391	8.514664143803218	86.09271523178808	14.326260305446683	3.1085281794837143	0.0	0.0	24.597918637653738	24.46276523854575	15.00202730098662	0.0	0.0	to was i said jew s had mr. which is bumble not corney have t	NN IN DT VBD JJ PRP RB CC NNS VB PRP$ VBG VBN TO VBZ	the-jew of-the mr.-bumble mrs.-corney said-the in-the to-the with-a the-girl it-was he-had in-a on-the as-he the-man	said-the-jew said-mr.-bumble mrs.-corney-s in-the-same the-jew-s of-mrs.-corney replied-mrs.-corney said-mrs.-corney i-don-t the-little-man replied-the-man and-that-he the-old-man i-can-t if-you-had
charles_dickens.oliver_twist.0013	0.287517	5784.000000	1663.000000	232.000000	152.000000	4.336272	5.179117	31.293103	47.986842	60.684647302904565	4.495159059474412	21.092669432918395	25.24204702627939	30.774550484094053	24.723374827109264	16.424619640387277	11.583679114799446	3.284923928077455	11.929460580912862	11.929460580912862	4.840940525587829	4.322268326417705	5.705394190871369	10.719225449515905	17.461964038727526	9.336099585062241	5.878284923928077	1.5560165975103732	8.125864453665285	3.457814661134163	4.322268326417705	17.634854771784234	4.149377593360996	3.1120331950207465	2.7662517289073305	1.037344398340249	0.6915629322268326	3.284923928077455	2.247579529737206	1.9017980636237897	3.6307053941908713	0.3457814661134163	2.247579529737206	3.6307053941908713	3.8035961272475793	1.2102351313969573	2.9391424619640385	2.247579529737206	2.074688796680498	3.9764868603042873	3.6307053941908713	1.2102351313969573	3.284923928077455	1.3831258644536653	4.840940525587829	0.0	5.359612724757953	0.17289073305670816	1.037344398340249	2.5933609958506225	1.2102351313969573	0.3457814661134163	1.7289073305670815	1.2102351313969573	3.1120331950207465	0.0	7.088520055325034	1.5560165975103732	0.8644536652835407	0.17289073305670816	2.074688796680498	0.0	1.2102351313969573	0.8644536652835407	1.9017980636237897	1.9017980636237897	1.3831258644536653	0.8644536652835407	1.037344398340249	2.247579529737206	0.6915629322268326	1.3831258644536653	1.2102351313969573	0.8644536652835407	1.9017980636237897	1.5560165975103732	1.3831258644536653	0.6915629322268326	0.0	2.247579529737206	1.9017980636237897	0.17289073305670816	2.247579529737206	0.6915629322268326	0.3457814661134163	0.0	0.6915629322268326	0.8644536652835407	1.2102351313969573	0.0	0.0	0.17289073305670816	0.17289073305670816	1.9017980636237897	1.3831258644536653	0.0	0.6915629322268326	0.6915629322268326	0.17289073305670816	28.37465564738292	3.443526170798898	7.713498622589532	86.91460055096418	16.2534435261708	2.479338842975207	0.0	0.0	22.451790633608812	22.176308539944902	13.49862258953168	0.0	0.0	to was i mr. giles had said s which brittles who is t be not	NN IN DT JJ VBD RB PRP NNS CC VB PRP$ VBN TO VBG VBP	mr.-giles of-the in-the it-was that-he he-had said-mr. he-was in-a mr.-bumble to-the with-his with-the said-the the-doctor	said-mr.-giles the-old-lady that-it-was said-the-doctor that-he-was of-the-night of-the-party mr.-giles-s mr.-giles-who that-he-had the-cook-and cook-and-housemaid replied-mr.-giles the-young-lady to-do-it
charles_dickens.oliver_twist.0014	0.254846	5984.000000	1525.000000	220.000000	149.000000	4.266878	5.091275	34.422727	51.127517	57.31951871657754	5.18048128342246	23.72994652406417	24.06417112299465	31.918449197860966	26.905080213903744	14.705882352941176	16.37700534759358	5.18048128342246	12.533422459893048	12.70053475935829	7.185828877005347	4.3449197860962565	4.3449197860962565	10.026737967914439	16.544117647058822	6.183155080213904	9.692513368983958	2.0053475935828877	6.517379679144385	7.68716577540107	4.679144385026738	14.204545454545453	4.512032085561497	2.339572192513369	4.679144385026738	2.5066844919786098	1.1697860962566844	1.0026737967914439	0.5013368983957219	3.509358288770054	1.1697860962566844	2.339572192513369	3.1751336898395723	3.1751336898395723	5.347593582887701	2.5066844919786098	2.0053475935828877	1.3368983957219251	5.347593582887701	3.509358288770054	3.509358288770054	4.177807486631016	4.512032085561497	1.5040106951871657	4.010695187165775	0.16711229946524064	3.676470588235294	0.16711229946524064	1.838235294117647	1.5040106951871657	0.6684491978609626	3.509358288770054	1.3368983957219251	1.3368983957219251	3.1751336898395723	0.3342245989304813	6.016042780748663	2.1724598930481283	0.8355614973262032	0.5013368983957219	2.840909090909091	0.0	1.5040106951871657	1.6711229946524064	2.1724598930481283	0.6684491978609626	2.840909090909091	2.1724598930481283	1.6711229946524064	2.1724598930481283	1.1697860962566844	1.838235294117647	0.6684491978609626	1.0026737967914439	1.0026737967914439	0.3342245989304813	1.0026737967914439	3.0080213903743314	0.0	0.8355614973262032	2.1724598930481283	0.0	1.5040106951871657	0.3342245989304813	0.8355614973262032	0.5013368983957219	1.1697860962566844	0.6684491978609626	2.0053475935828877	0.6684491978609626	0.3342245989304813	0.5013368983957219	0.6684491978609626	1.6711229946524064	1.0026737967914439	0.5013368983957219	0.6684491978609626	0.16711229946524064	0.3342245989304813	24.560940182226332	7.526739733262908	6.9985474712795455	87.28377129275056	15.317575597517497	2.64096130991681	0.0	0.0	24.16479598573881	24.29684405123465	17.03420044896342	0.0	0.0	to i was said is s doctor mr. had t what be have blathers giles	NN IN DT JJ VBD PRP RB NNS VB CC VBN TO VBP PRP$ VBG	the-doctor of-the said-the mr.-giles in-the don-t in-a that-he to-the with-a he-had of-his of-a it-was mr.-losberne	said-the-doctor i-don-t blathers-and-duff replied-the-doctor he-has-been up-and-down and-down-the it-was-a one-of-the said-mr.-losberne don-t-know in-his-hand do-you-think you-don-t the-two-ladies
charles_dickens.oliver_twist.0015	0.259094	6488.000000	1681.000000	240.000000	120.000000	4.332614	5.142145	32.970833	66.166667	60.72749691738594	5.086313193588163	27.127003699136868	21.424167694204684	42.385943279901355	18.649815043156597	15.413070283600494	11.868064118372379	4.778051787916152	10.63501849568434	10.480887792848335	8.631319358816276	4.161528976572133	6.011097410604192	9.093711467324292	12.946979038224415	6.473489519112207	9.093711467324292	2.620221948212084	5.548705302096177	3.6991368680641186	5.086313193588163	9.4019728729963	4.007398273736128	3.6991368680641186	5.394574599260173	1.3871763255240444	0.7706535141800247	6.011097410604192	4.778051787916152	4.161528976572133	2.003699136868064	2.466091245376079	2.7743526510480887	2.157829839704069	4.778051787916152	4.315659679408138	3.8532675709001234	3.5450061652281137	4.161528976572133	4.469790382244143	3.3908754623921085	2.928483353884094	4.315659679408138	1.6954377311960542	4.932182490752158	0.4623921085080148	7.860665844636251	0.4623921085080148	2.620221948212084	4.007398273736128	1.8495684340320593	1.5413070283600494	0.7706535141800247	2.466091245376079	3.5450061652281137	0.3082614056720099	4.161528976572133	2.003699136868064	0.6165228113440198	0.7706535141800247	3.5450061652281137	0.15413070283600494	1.2330456226880395	1.5413070283600494	3.5450061652281137	3.2367447595561036	3.5450061652281137	2.311960542540074	1.0789149198520345	1.5413070283600494	1.5413070283600494	2.157829839704069	0.6165228113440198	0.7706535141800247	1.0789149198520345	1.3871763255240444	1.2330456226880395	0.9247842170160296	0.15413070283600494	0.3082614056720099	1.8495684340320593	0.0	0.7706535141800247	2.466091245376079	0.6165228113440198	0.4623921085080148	0.7706535141800247	1.2330456226880395	1.2330456226880395	1.0789149198520345	0.4623921085080148	0.4623921085080148	0.0	0.7706535141800247	1.0789149198520345	0.7706535141800247	1.6954377311960542	0.9247842170160296	1.2330456226880395	25.14848982686718	4.423101225830911	8.719828130923796	82.64880576266903	16.30228737520536	4.6758498673069635	0.0	0.0	15.670415771515227	15.670415771515227	6.824213319853406	0.0	0.0	to had was i oliver which s be who have said so been not what	NN IN DT JJ VBD RB PRP CC VB NNS VBN TO PRP$ VBG MD	of-the to-the in-the in-a he-had had-been mrs.-maylie the-doctor he-could at-the into-the mr.-losberne oliver-s said-the for-the	the-young-lady out-of-the the-old-lady which-he-had you-in-a said-the-doctor he-had-been blathers-and-duff of-all-the and-mr.-losberne if-i-could and-down-the cried-the-doctor down-to-the the-hump-backed-man
charles_dickens.oliver_twist.0016	0.256874	6365.000000	1635.000000	228.000000	125.000000	4.358209	5.191973	33.929825	62.176000	56.08798114689709	4.713275726630008	26.55145326001571	26.394344069128042	37.0777690494894	16.653574234092694	13.982717989002357	17.124901806755695	7.384131971720346	12.725844461901021	8.955223880597016	7.855459544383346	6.755695208169677	7.069913589945012	10.054988216810683	13.82560879811469	8.955223880597016	12.25451688923802	1.7282010997643362	5.341712490180676	5.184603299293008	4.55616653574234	9.897879025923018	3.7706205813040063	3.613511390416339	5.0274941084053415	1.8853102906520032	1.7282010997643362	7.227022780832678	3.613511390416339	3.7706205813040063	2.0424194815396697	2.0424194815396697	4.084838963079339	2.199528672427337	4.241948153967007	3.613511390416339	4.241948153967007	2.985074626865672	2.356637863315004	5.655930871956009	2.0424194815396697	1.8853102906520032	3.142183817753339	1.4139827179890023	2.8279654359780046	0.0	9.26944226237235	0.7855459544383347	3.4564021995286724	3.2992930086410053	0.15710919088766692	1.4139827179890023	0.31421838177533384	2.5137470542026707	5.184603299293008	0.7855459544383347	5.0274941084053415	2.356637863315004	0.7855459544383347	0.15710919088766692	2.199528672427337	0.0	3.7706205813040063	1.0997643362136684	2.8279654359780046	3.927729772191673	2.8279654359780046	0.7855459544383347	1.5710919088766695	0.9426551453260016	1.7282010997643362	0.9426551453260016	0.6284367635506677	0.7855459544383347	0.7855459544383347	0.9426551453260016	1.5710919088766695	1.5710919088766695	0.15710919088766692	0.9426551453260016	1.2568735271013354	0.15710919088766692	0.9426551453260016	2.199528672427337	1.2568735271013354	0.0	0.9426551453260016	1.5710919088766695	0.4713275726630008	0.7855459544383347	0.31421838177533384	0.15710919088766692	0.31421838177533384	1.4139827179890023	1.2568735271013354	0.31421838177533384	1.7282010997643362	1.2568735271013354	1.8853102906520032	25.853154084798344	4.395036194415718	5.429162357807653	83.63495346432265	16.28748707342296	2.4560496380558425	0.0	0.0	17.709410548086865	17.709410548086865	3.7487073422957597	0.0	0.0	to i was which had have not oliver were is so said rose been be	NN IN DT VBD JJ PRP RB CC VB NNS VBN PRP$ TO VBP VBG	of-the in-the to-the the-young on-the said-the he-had had-been have-been mrs.-maylie and-the the-doctor young-man for-the he-was	the-young-man said-the-young the-old-lady the-young-lady he-had-been might-have-been said-the-doctor said-mrs.-maylie that-he-was so-much-of there-is-no of-the-chaise sir-replied-oliver replied-mrs.-maylie mrs.-maylie-i
charles_dickens.oliver_twist.0017	0.287543	5780.000000	1662.000000	232.000000	149.000000	4.385294	5.249520	30.926724	48.395973	51.55709342560554	5.709342560553633	23.356401384083046	25.951557093425603	30.79584775086505	22.664359861591695	16.955017301038062	11.24567474048443	4.671280276816608	15.22491349480969	12.456747404844291	6.57439446366782	6.401384083044983	6.055363321799308	8.304498269896195	11.76470588235294	8.823529411764707	14.705882352941176	2.422145328719723	7.612456747404845	5.536332179930795	6.228373702422146	15.916955017301039	4.844290657439446	4.152249134948097	2.941176470588235	1.0380622837370244	0.6920415224913494	2.941176470588235	3.8062283737024223	2.7681660899653977	2.0761245674740487	2.7681660899653977	4.325259515570934	4.325259515570934	2.5951557093425603	1.5570934256055364	2.249134948096886	1.9031141868512111	3.114186851211073	3.633217993079585	2.249134948096886	1.0380622837370244	2.422145328719723	0.5190311418685122	3.114186851211073	0.3460207612456747	5.88235294117647	0.17301038062283736	5.88235294117647	2.7681660899653977	0.5190311418685122	1.5570934256055364	1.0380622837370244	2.249134948096886	3.8062283737024223	0.5190311418685122	3.9792387543252596	1.5570934256055364	0.3460207612456747	0.3460207612456747	3.28719723183391	0.3460207612456747	3.28719723183391	1.2110726643598615	2.941176470588235	1.3840830449826989	1.3840830449826989	0.8650519031141869	1.2110726643598615	1.7301038062283738	2.0761245674740487	2.5951557093425603	0.8650519031141869	1.2110726643598615	0.6920415224913494	1.0380622837370244	0.5190311418685122	0.5190311418685122	0.0	0.5190311418685122	1.0380622837370244	0.0	1.3840830449826989	0.3460207612456747	0.0	0.17301038062283736	1.0380622837370244	1.9031141868512111	1.7301038062283738	0.8650519031141869	0.17301038062283736	0.8650519031141869	0.3460207612456747	1.3840830449826989	1.0380622837370244	0.3460207612456747	0.6920415224913494	1.2110726643598615	0.17301038062283736	29.686411149825783	5.29616724738676	5.993031358885017	82.09059233449477	14.355400696864113	3.6236933797909407	0.0	0.0	22.857142857142858	22.717770034843205	7.804878048780488	0.0	0.0	to i bumble mr. was had said not which be s have were is stranger	NN IN DT JJ VBD RB PRP CC VB NNS PRP$ VBN TO VBG VBP	mr.-bumble the-stranger in-the of-the of-his said-the said-mr. he-had to-the at-the in-a had-been mrs.-bumble for-the with-a	said-mr.-bumble mr.-bumble-s said-the-stranger mr.-bumble-was rejoined-mr.-bumble towards-the-door in-the-name the-name-of i-should-have should-have-been let-it-be said-the-doctor for-some-time mr.-bumble-had master-of-the
charles_dickens.oliver_twist.0018	0.275410	5726.000000	1577.000000	205.000000	162.000000	4.302480	5.118172	35.453659	45.172840	56.40936081033881	3.8421236465246245	21.306322039818372	23.925951798812434	31.260915123995808	26.021655606007684	13.447432762836184	12.224938875305625	4.715333566189312	13.79671673070206	15.019210618232623	6.811037373384562	4.88997555012225	4.5406915822563745	12.399580859238561	8.033531260915124	9.954593084177437	15.543136570031436	2.619629758994062	5.064617534055187	4.88997555012225	3.143555710792875	10.478519035976248	5.064617534055187	4.1914076143905	2.09570380719525	0.8732099196646874	2.09570380719525	4.715333566189312	5.064617534055187	3.667481662591687	2.09570380719525	1.5717778553964374	2.619629758994062	2.619629758994062	3.8421236465246245	1.9210618232623122	3.318197694725812	2.2703457911281872	5.064617534055187	2.619629758994062	2.7942717429269996	2.968913726859937	4.1914076143905	1.9210618232623122	3.667481662591687	1.3971358714634998	8.033531260915124	1.047851903597625	4.88997555012225	2.619629758994062	0.5239259517988125	1.9210618232623122	1.047851903597625	1.5717778553964374	2.968913726859937	0.5239259517988125	2.968913726859937	1.9210618232623122	0.6985679357317499	0.17464198393293748	2.7942717429269996	0.5239259517988125	2.619629758994062	1.5717778553964374	2.444987775061125	1.047851903597625	1.9210618232623122	0.6985679357317499	2.09570380719525	1.2224938875305624	1.7464198393293748	2.444987775061125	0.8732099196646874	1.3971358714634998	2.2703457911281872	2.09570380719525	2.968913726859937	0.34928396786587496	0.34928396786587496	1.2224938875305624	1.2224938875305624	0.0	1.3971358714634998	1.047851903597625	0.5239259517988125	0.34928396786587496	1.047851903597625	1.5717778553964374	0.6985679357317499	0.5239259517988125	0.5239259517988125	0.6985679357317499	0.0	1.9210618232623122	1.047851903597625	0.5239259517988125	0.34928396786587496	0.0	0.5239259517988125	24.903687396807925	7.567418822234453	6.053935057787562	80.76499724821133	14.446890478811227	4.678040726472207	0.0	0.0	28.20583379196478	28.20583379196478	17.336268574573474	0.0	0.0	to i monks was s mr. which said had t bumble what sikes not have	NN IN DT JJ VBD PRP RB NNS VB CC VBG VBN PRP$ TO VBP	of-the in-the mr.-bumble the-woman mr.-sikes said-monks to-the the-matron don-t said-the the-girl on-the with-a the-same replied-the	in-the-same replied-the-woman said-the-matron mr.-bumble-who said-the-woman said-the-girl bumble-who-had as-she-spoke that-i-am said-monks-with have-you-got a-piece-of and-bill-was bill-was-to was-to-do
charles_dickens.oliver_twist.0019	0.253675	6055.000000	1536.000000	222.000000	150.000000	4.193559	4.958469	33.648649	50.086667	58.794384805945505	5.615194054500413	26.754748142031378	22.295623451692816	32.70024772914947	17.17588769611891	14.203137902559869	11.560693641618496	7.431874483897605	18.66226259289843	12.056151940545003	7.597027250206441	5.615194054500413	4.95458298926507	8.75309661436829	9.083402146985962	10.239471511147812	17.836498761354253	5.119735755573906	4.1288191577208915	6.4409578860445915	5.780346820809248	5.780346820809248	3.9636663914120556	5.284888521882742	2.477291494632535	0.49545829892650695	1.3212221304706855	17.010734929810077	10.900082576383156	3.633360858794385	2.972749793559042	3.137902559867878	4.1288191577208915	2.1469859620148637	2.642444260941371	3.468208092485549	2.8075970272502064	1.3212221304706855	6.275805119735756	3.3030553261767133	2.1469859620148637	1.8166804293971925	5.284888521882742	1.486374896779521	3.7985136251032205	1.1560693641618498	5.615194054500413	1.1560693641618498	6.275805119735756	3.633360858794385	0.8257638315441783	3.7985136251032205	1.8166804293971925	2.3121387283236996	3.3030553261767133	0.16515276630883569	4.789430222956234	2.1469859620148637	0.9909165978530139	0.8257638315441783	2.477291494632535	0.0	3.3030553261767133	0.9909165978530139	2.477291494632535	2.477291494632535	1.6515276630883566	1.3212221304706855	1.3212221304706855	2.477291494632535	1.6515276630883566	1.3212221304706855	1.8166804293971925	1.8166804293971925	1.8166804293971925	0.6606110652353427	0.33030553261767137	0.6606110652353427	0.0	3.7985136251032205	1.1560693641618498	0.6606110652353427	0.9909165978530139	1.1560693641618498	0.49545829892650695	0.0	2.642444260941371	0.33030553261767137	1.3212221304706855	0.6606110652353427	0.33030553261767137	0.33030553261767137	0.49545829892650695	1.9818331957060278	1.3212221304706855	0.8257638315441783	0.9909165978530139	0.9909165978530139	0.8257638315441783	26.238286479250334	6.827309236947792	6.42570281124498	75.50200803212851	12.85140562248996	2.9451137884872827	0.0	0.0	23.82864792503347	23.82864792503347	10.977242302543507	0.0	0.0	to i said girl was have had s what not is be which rose do	NN IN DT VBD PRP JJ RB VB CC NNS PRP$ VBG TO VBN VBP	the-girl of-the in-the said-the said-rose it-is the-man i-have she-had i-am to-be to-the from-the replied-the on-the	replied-the-girl said-the-girl said-the-man the-girl-i rejoined-the-girl cried-the-girl would-have-been the-girl-s asked-the-girl i-am-the you-said-rose he-won-t left-the-room as-they-went a-great-number
charles_dickens.oliver_twist.0020	0.266969	5952.000000	1589.000000	213.000000	153.000000	4.289987	5.070490	34.619718	48.522876	42.842741935483865	8.736559139784946	28.057795698924732	21.841397849462368	31.754032258064516	20.161290322580644	15.288978494623656	13.272849462365592	6.048387096774193	16.129032258064516	9.240591397849462	6.55241935483871	7.560483870967742	4.200268817204301	9.91263440860215	14.616935483870966	9.072580645161292	10.416666666666666	3.0241935483870965	6.048387096774193	7.728494623655914	5.880376344086021	14.952956989247312	5.040322580645161	4.872311827956989	3.528225806451613	4.200268817204301	0.8400537634408602	6.048387096774193	2.688172043010753	3.0241935483870965	2.3521505376344085	3.0241935483870965	4.032258064516129	2.3521505376344085	2.5201612903225805	2.856182795698925	3.696236559139785	1.0080645161290323	3.0241935483870965	4.704301075268817	2.688172043010753	2.5201612903225805	5.71236559139785	1.5120967741935483	3.0241935483870965	1.0080645161290323	4.872311827956989	0.6720430107526882	5.376344086021506	2.688172043010753	1.3440860215053765	2.5201612903225805	2.5201612903225805	1.3440860215053765	4.200268817204301	0.5040322580645161	6.384408602150538	1.6801075268817205	0.8400537634408602	0.8400537634408602	3.696236559139785	0.16801075268817206	1.6801075268817205	2.1841397849462365	3.0241935483870965	1.8481182795698925	2.5201612903225805	2.5201612903225805	0.5040322580645161	1.3440860215053765	1.0080645161290323	1.6801075268817205	1.0080645161290323	2.1841397849462365	1.5120967741935483	0.3360215053763441	0.6720430107526882	1.3440860215053765	0.16801075268817206	1.0080645161290323	1.5120967741935483	0.16801075268817206	1.3440860215053765	1.8481182795698925	0.8400537634408602	0.0	1.3440860215053765	1.8481182795698925	1.6801075268817205	0.3360215053763441	0.3360215053763441	0.16801075268817206	0.3360215053763441	2.856182795698925	1.5120967741935483	0.6720430107526882	0.5040322580645161	0.5040322580645161	2.3521505376344085	25.63059397884459	4.475183075671278	5.695687550854353	82.31624627068076	8.679142934635205	1.3561160835367507	0.0	0.0	24.952535937076213	24.81692432872254	14.917276918904259	0.0	0.0	to i said mr. be not was s is have had yer t which noah	NN IN DT JJ PRP VBD RB VB CC NNS TO PRP$ VBG VBN VBP	in-the mr.-brownlow of-the said-mr. of-his mr.-claypole to-the said-the don-t the-old in-a mr.-grimwig to-be from-the he-is	said-mr.-brownlow the-old-gentleman said-mr.-claypole i-don-t the-old-lady said-the-old out-of-the he-is-not growled-mr.-grimwig rejoined-mr.-brownlow said-the-doctor i-should-like be-able-to have-told-you that-we-have
